state_code,age,Marriage_Status,Education_level,Primary_Occupation,total_members,SmartPhone,HaveBankACC,HUF,RationCard,GaribKalayanYojna,Annual_Routine_Expenditure,Amount_Invested,Yojana,total_income,finanicial_Status,financial_vulnerability
6,35,Married,Higher secondary,Non-agriculture labour,3,Smart phone (With data or phone that can do WhatsApp),Yes,No,No card,No,72000.0,6200.0,0,174000.0,102000.0,108200.0
3,45,Married,Illiterate,Regular salaried/wage employee,3,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,Yes,363000.0,190000.0,1500,1244000.0,879500.0,1069500.0
18,50,Married,Up To Primary,Regular salaried/wage employee,5,,Yes,No,No card,No,291000.0,143000.0,0,964000.0,673000.0,816000.0
2,51,Married,Matric,Regular salaried/wage employee,4,,No,No,BPL,No,745000.0,380000.0,0,1606000.0,861000.0,1241000.0
23,27,Unmarried,Up To Primary,Non-agriculture labour,4,,No,No,BPL,No,173000.0,6800.0,3300,312000.0,135700.0,142500.0
6,53,Widowed,Matric,Regular salaried/wage employee,2,,Yes,No,No card,No,391000.0,50000.0,1500,1040000.0,647500.0,697500.0
22,25,Married,Middle,Non-agriculture labour,6,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,Yes,78000.0,57000.0,0,160000.0,82000.0,139000.0
27,23,Unmarried,Up To Primary,Regular salaried/wage employee,3,,No,No,APL,No,484000.0,912000.0,0,2108000.0,1624000.0,2536000.0
8,22,Married,Middle,Non-agriculture labour,4,,Yes,No,APL,Yes,110000.0,24500.0,4000,236000.0,122000.0,146500.0
8,45,Married,Illiterate,Self-employed – Non-agriculture,5,,Yes,No,BPL,No,253000.0,0.0,0,522000.0,269000.0,269000.0
19,55,Married,Illiterate,Non-agriculture labour,5,,Yes,No,No card,No,79000.0,6000.0,0,124000.0,45000.0,51000.0
23,18,Unmarried,Graduate,Self-employed – Non-agriculture,3,,No,No,APL,No,286000.0,580000.0,0,684000.0,398000.0,978000.0
22,31,Unmarried,Up To Primary,Self-employed – Non-agriculture,5,,Yes,Yes,APL,Yes,322000.0,90000.0,1500,904000.0,580500.0,670500.0
6,29,Married,Higher secondary,Self-employed – Non-agriculture,5,Smart phone (With data or phone that can do WhatsApp),Yes,No,No card,No,298000.0,9000.0,0,892000.0,594000.0,603000.0
21,32,Married,Middle,Non-agriculture labour,6,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,Yes,185000.0,0.0,0,506000.0,321000.0,321000.0
24,56,Married,Illiterate,Self-employed – Non-agriculture,5,Feature phone/Basic phone,Yes,No,BPL,Yes,440000.0,9000.0,6000,924000.0,478000.0,487000.0
22,50,Married,Illiterate,Self-employed – Agriculture,8,,Yes,No,BPL,Yes,220000.0,48700.0,5500,740000.0,514500.0,563200.0
3,36,Married,Up To Primary,Non-agriculture labour,5,Feature phone/Basic phone,Yes,No,APL,No,127000.0,3000.0,0,200000.0,73000.0,76000.0
21,34,Unmarried,Middle,Self-employed – Non-agriculture,3,,Yes,No,BPL,No,121000.0,15000.0,0,200000.0,79000.0,94000.0
23,34,Unmarried,Middle,Self-employed – Non-agriculture,3,,No,No,APL,No,242000.0,60000.0,0,446000.0,204000.0,264000.0
25,50,Married,Illiterate,Self-employed – Agriculture,4,,No,No,APL,No,234000.0,69000.0,2000,804000.0,568000.0,637000.0
10,19,Unmarried,Middle,Self-employed – Agriculture,5,,Yes,No,BPL,No,72000.0,0.0,0,194000.0,122000.0,122000.0
27,27,Unmarried,Up To Primary,Agriculture labour,4,,No,No,BPL,No,88000.0,0.0,6000,200000.0,106000.0,106000.0
8,30,Married,Middle,Self-employed – Agriculture,5,,Yes,No,APL,No,190000.0,54000.0,6000,642000.0,446000.0,500000.0
8,33,Unmarried,Middle,Self-employed – Agriculture,5,,Yes,No,APL,Yes,283000.0,637000.0,7500,1090000.0,799500.0,1436500.0
8,25,Unmarried,Up To Primary,Regular salaried/wage employee,8,,No,No,BPL,No,153000.0,55000.0,6000,482000.0,323000.0,378000.0
27,31,Unmarried,Up To Primary,Agriculture labour,4,,Yes,No,APL,No,119000.0,0.0,6000,200000.0,75000.0,75000.0
22,28,Unmarried,Up To Primary,Self-employed – Agriculture,6,,No,Yes,BPL,Yes,206000.0,170000.0,1000,566000.0,359000.0,529000.0
23,35,Married,Matric,Others,2,Smart phone (With data or phone that can do WhatsApp),Yes,No,No card,No,200000.0,107000.0,0,388000.0,188000.0,295000.0
20,30,Unmarried,Up To Primary,Non-agriculture labour,1,,Yes,No,No card,No,21000.0,0.0,0,40000.0,19000.0,19000.0
3,38,Married,Up To Primary,Self-employed – Non-agriculture,4,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,Yes,451000.0,55000.0,0,1404000.0,953000.0,1008000.0
6,46,Unmarried,Up To Primary,Others,3,,No,No,APL,No,560000.0,260000.0,0,1634000.0,1074000.0,1334000.0
23,32,Unmarried,Graduate,Self-employed – Non-agriculture,3,Smart phone (With data or phone that can do WhatsApp),Yes,No,No card,No,177000.0,95000.0,0,356000.0,179000.0,274000.0
8,35,Married,Matric,Self-employed – Agriculture,3,Feature phone/Basic phone,No,No,No card,No,208000.0,110000.0,7500,670000.0,454500.0,564500.0
27,28,Married,Matric,Others,4,Smart phone (With data or phone that can do WhatsApp),Yes,No,APL,No,70000.0,2000.0,0,126000.0,56000.0,58000.0
2,28,Unmarried,Up To Primary,Agriculture labour,2,,No,No,No card,No,106000.0,0.0,0,242000.0,136000.0,136000.0
21,27,Unmarried,Up To Primary,Self-employed – Non-agriculture,4,,Yes,No,BPL,Yes,179000.0,7000.0,0,442000.0,263000.0,270000.0
22,25,Married,Middle,Self-employed – Agriculture,6,,Yes,No,BPL,Yes,253000.0,165100.0,7500,834000.0,573500.0,738600.0
4,20,Unmarried,Matric,Regular salaried/wage employee,4,,No,No,No card,No,482000.0,55000.0,0,1126000.0,644000.0,699000.0
27,33,Unmarried,Middle,Others,3,,Yes,No,BPL,No,27000.0,2000.0,0,70000.0,43000.0,45000.0
21,28,Unmarried,Up To Primary,Self-employed – Agriculture,4,,No,No,BPL,Yes,105000.0,0.0,0,320000.0,215000.0,215000.0
21,37,Married,Matric,Non-agriculture labour,4,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,Yes,181000.0,0.0,0,360000.0,179000.0,179000.0
8,32,Married,Illiterate,Self-employed – Agriculture,4,Feature phone/Basic phone,No,No,BPL,Yes,230000.0,110000.0,7500,608000.0,370500.0,480500.0
21,40,Married,Up To Primary,Self-employed – Agriculture,4,Smart phone (With data or phone that can do WhatsApp),Yes,,BPL,Yes,84000.0,0.0,0,288000.0,204000.0,204000.0
21,34,Unmarried,Middle,Self-employed – Agriculture,4,,Yes,No,No card,No,173000.0,0.0,0,482000.0,309000.0,309000.0
20,29,Married,Up To Primary,Self-employed – Non-agriculture,3,,Yes,No,BPL,Yes,167000.0,27000.0,0,334000.0,167000.0,194000.0
27,40,Married,Illiterate,Agriculture labour,4,,No,No,BPL,Yes,61000.0,0.0,0,126000.0,65000.0,65000.0
6,32,Unmarried,Up To Primary,Non-agriculture labour,4,,Yes,No,BPL,No,172000.0,12000.0,0,296000.0,124000.0,136000.0
8,24,Married,Higher secondary,Others,5,Smart phone (With data or phone that can do WhatsApp),Yes,No,APL,Yes,570000.0,249000.0,7500,1004000.0,426500.0,675500.0
24,50,Married,Up To Primary,Regular salaried/wage employee,3,Feature phone/Basic phone,Yes,No,APL,No,616000.0,110000.0,0,964000.0,348000.0,458000.0
8,35,Married,Matric,Regular salaried/wage employee,8,Feature phone/Basic phone,Yes,No,APL,Yes,322000.0,176630.0,0,1326000.0,1004000.0,1180630.0
2,50,Widowed,Illiterate,Self-employed – Agriculture,3,,Yes,No,APL,No,925000.0,900000.0,6000,3212000.0,2281000.0,3181000.0
21,49,Married,Middle,Regular salaried/wage employee,3,Smart phone (With data or phone that can do WhatsApp),Yes,No,APL,Yes,195000.0,5000.0,0,386000.0,191000.0,196000.0
21,27,Unmarried,Middle,Regular salaried/wage employee,5,,No,No,BPL,Yes,145000.0,4000.0,0,288000.0,143000.0,147000.0
2,29,Married,Higher secondary,Regular salaried/wage employee,4,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,No,584000.0,230000.0,0,2010000.0,1426000.0,1656000.0
2,29,Unmarried,Illiterate,Regular salaried/wage employee,5,,No,No,No card,No,477000.0,264000.0,0,1526000.0,1049000.0,1313000.0
4,25,Unmarried,Graduate,Self-employed – Non-agriculture,2,,Yes,No,No card,No,373000.0,105000.0,0,1062000.0,689000.0,794000.0
21,35,Unmarried,Middle,Self-employed – Agriculture,5,,Yes,No,BPL,Yes,147000.0,0.0,0,442000.0,295000.0,295000.0
8,25,Unmarried,Graduate,Self-employed – Agriculture,8,Smart phone (With data or phone that can do WhatsApp),Yes,No,APL,Yes,314000.0,270000.0,7500,918000.0,596500.0,866500.0
8,25,Married,Illiterate,Self-employed – Agriculture,8,Feature phone/Basic phone,Yes,No,APL,Yes,206000.0,53000.0,7500,568000.0,354500.0,407500.0
22,49,Married,Illiterate,Self-employed – Agriculture,5,Feature phone/Basic phone,Yes,No,BPL,No,196000.0,55900.0,11700,650000.0,442300.0,498200.0
4,30,Unmarried,Matric,Regular salaried/wage employee,3,,Yes,No,No card,No,330000.0,82000.0,0,724000.0,394000.0,476000.0
2,45,Widowed,Up To Primary,Non-agriculture labour,4,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,No,112000.0,0.0,1500,200000.0,86500.0,86500.0
19,30,Unmarried,Matric,Regular salaried/wage employee,3,,Yes,No,No card,No,163000.0,128500.0,0,416000.0,253000.0,381500.0
27,40,Married,Middle,Agriculture labour,3,Feature phone/Basic phone,Yes,No,APL,No,176000.0,3500.0,6000,352000.0,170000.0,173500.0
27,32,Married,Matric,Agriculture labour,8,Smart phone (With data or phone that can do WhatsApp),Yes,,BPL,Yes,333000.0,3200.0,1000,578000.0,244000.0,247200.0
27,40,Married,Matric,Agriculture labour,3,Feature phone/Basic phone,Yes,No,BPL,Yes,106000.0,0.0,6000,226000.0,114000.0,114000.0
24,40,Unmarried,Up To Primary,Regular salaried/wage employee,4,,Yes,No,BPL,Yes,167000.0,42000.0,7500,724000.0,549500.0,591500.0
21,22,Unmarried,Graduate,Others,4,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,Yes,19000.0,1000.0,0,40000.0,21000.0,22000.0
2,30,Unmarried,Up To Primary,Self-employed – Agriculture,4,,No,No,No card,No,402000.0,186500.0,1500,1404000.0,1000500.0,1187000.0
22,20,Unmarried,Graduate,Self-employed – Non-agriculture,4,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,Yes,202000.0,78000.0,5000,546000.0,339000.0,417000.0
6,34,Married,Illiterate,Regular salaried/wage employee,4,Feature phone/Basic phone,Yes,No,APL,No,491000.0,428500.0,0,1784000.0,1293000.0,1721500.0
2,30,Unmarried,Up To Primary,Non-agriculture labour,4,,No,No,APL,No,94000.0,5500.0,0,200000.0,106000.0,111500.0
19,25,Married,Graduate,Regular salaried/wage employee,2,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,No,177000.0,26000.0,0,356000.0,179000.0,205000.0
25,47,Married,Up To Primary,Self-employed – Agriculture,5,Feature phone/Basic phone,Yes,No,BPL,Yes,656000.0,284000.0,2000,1004000.0,346000.0,630000.0
27,56,Unmarried,Illiterate,Agriculture labour,5,Feature phone/Basic phone,Yes,No,BPL,Yes,265000.0,0.0,6000,452000.0,181000.0,181000.0
27,32,Unmarried,Higher secondary,Agriculture labour,3,,No,No,APL,No,138000.0,2000.0,6000,250000.0,106000.0,108000.0
27,80,Widowed,Illiterate,Self-employed – Non-agriculture,5,,Yes,No,APL,No,406000.0,85000.0,0,904000.0,498000.0,583000.0
10,70,Married,Illiterate,Non-agriculture labour,10,,Yes,No,BPL,No,140000.0,1200.0,0,252000.0,112000.0,113200.0
21,28,Unmarried,Up To Primary,Regular salaried/wage employee,4,,No,No,No card,No,407000.0,262000.0,0,1446000.0,1039000.0,1301000.0
27,31,Married,Technical/diploma/vocational,Self-employed – Agriculture,5,Feature phone/Basic phone,Yes,No,APL,Yes,464000.0,164000.0,6000,1254000.0,784000.0,948000.0
6,42,Married,Graduate,Regular salaried/wage employee,3,Feature phone/Basic phone,Yes,No,BPL,No,436000.0,213500.0,1500,1040000.0,602500.0,816000.0
6,45,Married,Up To Primary,Regular salaried/wage employee,4,Feature phone/Basic phone,Yes,No,BPL,No,254000.0,148500.0,1500,742000.0,486500.0,635000.0
22,28,Married,Matric,Non-agriculture labour,4,Smart phone (With data or phone that can do WhatsApp),Yes,No,No card,No,207000.0,11500.0,0,402000.0,195000.0,206500.0
27,45,Widowed,Illiterate,Self-employed – Non-agriculture,3,Feature phone/Basic phone,Yes,No,APL,No,47000.0,3000.0,0,102000.0,55000.0,58000.0
24,42,Married,Up To Primary,Non-agriculture labour,4,Feature phone/Basic phone,No,No,APL,No,78000.0,2400.0,0,140000.0,62000.0,64400.0
8,38,Married,Illiterate,Self-employed – Agriculture,4,Feature phone/Basic phone,Yes,No,APL,No,179000.0,10000.0,0,522000.0,343000.0,353000.0
20,50,Married,Up To Primary,Self-employed – Agriculture,3,Feature phone/Basic phone,Yes,No,BPL,No,202000.0,4000.0,0,332000.0,130000.0,134000.0
27,38,Married,Illiterate,Others,3,Feature phone/Basic phone,Yes,No,APL,No,64000.0,3000.0,0,126000.0,62000.0,65000.0
22,22,Married,Higher secondary,Regular salaried/wage employee,1,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,Yes,149000.0,37000.0,0,402000.0,253000.0,290000.0
6,38,Married,Higher secondary,Non-agriculture labour,2,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,No,78000.0,21420.0,1500,148000.0,68500.0,89920.0
23,27,Unmarried,Middle,Regular salaried/wage employee,2,,Yes,No,APL,No,515000.0,180208.0,6000,832000.0,311000.0,491208.0
22,36,Unmarried,Middle,Self-employed – Agriculture,5,,No,No,BPL,Yes,183000.0,7000.0,10000,442000.0,249000.0,256000.0
6,22,Married,Up To Primary,Regular salaried/wage employee,2,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,No,272000.0,9000.0,0,536000.0,264000.0,273000.0
27,55,Widowed,Illiterate,Others,4,,No,No,APL,No,111000.0,3000.0,0,160000.0,49000.0,52000.0
20,22,Unmarried,Up To Primary,Regular salaried/wage employee,3,,Yes,No,BPL,Yes,221000.0,115000.0,0,588000.0,367000.0,482000.0
8,30,Unmarried,Up To Primary,Self-employed – Agriculture,4,,No,No,APL,Yes,252000.0,175000.0,7500,724000.0,464500.0,639500.0
27,65,Widowed,Illiterate,Others,4,Feature phone/Basic phone,Yes,No,APL,No,241000.0,57000.0,0,502000.0,261000.0,318000.0
24,32,Unmarried,Up To Primary,Self-employed – Agriculture,5,,Yes,No,APL,No,222000.0,66000.0,2000,724000.0,500000.0,566000.0
20,35,Unmarried,Middle,Self-employed – Non-agriculture,4,,No,No,No card,No,134000.0,20000.0,0,180000.0,46000.0,66000.0
6,48,Married,Illiterate,Self-employed – Agriculture,6,,Yes,No,APL,No,437000.0,690000.0,6000,2082000.0,1639000.0,2329000.0
27,21,Unmarried,Graduate,Non-agriculture labour,5,Smart phone (With data or phone that can do WhatsApp),Yes,No,No card,No,83000.0,0.0,0,176000.0,93000.0,93000.0
24,23,Unmarried,Graduate,Non-agriculture labour,5,Smart phone (With data or phone that can do WhatsApp),Yes,No,APL,No,67000.0,2500.0,1500,144000.0,75500.0,78000.0
27,40,Married,Middle,Regular salaried/wage employee,3,Feature phone/Basic phone,Yes,No,APL,No,120000.0,16000.0,0,250000.0,130000.0,146000.0
19,30,Married,Matric,Self-employed – Agriculture,2,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,No,56000.0,0.0,0,142000.0,86000.0,86000.0
8,18,Unmarried,Higher secondary,Non-agriculture labour,4,Smart phone (With data or phone that can do WhatsApp),Yes,No,APL,Yes,143000.0,26500.0,2500,300000.0,154500.0,181000.0
10,26,Unmarried,Up To Primary,Regular salaried/wage employee,4,,No,No,No card,No,174000.0,51000.0,6000,296000.0,116000.0,167000.0
20,30,Married,Illiterate,Agriculture labour,4,,No,No,No card,No,132000.0,0.0,4000,302000.0,166000.0,166000.0
8,44,Married,Illiterate,Self-employed – Non-agriculture,9,,Yes,No,APL,No,332000.0,6000.0,8250,762000.0,421750.0,427750.0
6,45,Married,Up To Primary,Regular salaried/wage employee,3,,Yes,No,BPL,No,284000.0,8000.0,0,428000.0,144000.0,152000.0
27,30,Married,Up To Primary,Agriculture labour,3,Feature phone/Basic phone,Yes,No,APL,No,67000.0,0.0,0,150000.0,83000.0,83000.0
24,29,Married,Graduate,Regular salaried/wage employee,4,Smart phone (With data or phone that can do WhatsApp),Yes,No,APL,No,423000.0,105000.0,0,642000.0,219000.0,324000.0
27,31,Unmarried,Up To Primary,Agriculture labour,3,,Yes,No,BPL,No,75000.0,0.0,0,142000.0,67000.0,67000.0
27,32,Married,Matric,Agriculture labour,4,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,Yes,117000.0,0.0,0,248000.0,131000.0,131000.0
25,27,Unmarried,Up To Primary,Self-employed – Agriculture,4,,Yes,No,BPL,Yes,166000.0,0.0,2500,482000.0,313500.0,313500.0
20,28,Unmarried,Middle,Regular salaried/wage employee,5,,Yes,Yes,No card,No,519000.0,188000.0,6000,1446000.0,921000.0,1109000.0
27,42,Married,Graduate,Self-employed – Agriculture,4,,Yes,No,BPL,No,65000.0,0.0,6000,150000.0,79000.0,79000.0
8,32,Married,Higher secondary,Self-employed – Agriculture,3,,Yes,No,No card,No,141000.0,66200.0,6000,382000.0,235000.0,301200.0
6,59,Married,Illiterate,Self-employed – Non-agriculture,4,,Yes,No,No card,No,505000.0,10000.0,0,1486000.0,981000.0,991000.0
22,49,Married,Middle,Non-agriculture labour,5,Feature phone/Basic phone,Yes,No,BPL,Yes,221000.0,78000.0,0,602000.0,381000.0,459000.0
6,28,Married,Higher secondary,Regular salaried/wage employee,3,Feature phone/Basic phone,Yes,No,No card,No,396000.0,168500.0,1500,804000.0,406500.0,575000.0
10,36,Married,Graduate,Agriculture labour,6,Smart phone (With data or phone that can do WhatsApp),Yes,No,No card,No,87000.0,3000.0,0,184000.0,97000.0,100000.0
8,21,Married,Up To Primary,Self-employed – Agriculture,9,,Yes,No,APL,Yes,206000.0,0.0,7500,482000.0,268500.0,268500.0
6,20,Unmarried,Middle,Self-employed – Non-agriculture,5,,Yes,No,BPL,Yes,345000.0,160000.0,0,1040000.0,695000.0,855000.0
20,29,Married,Higher secondary,Non-agriculture labour,4,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,Yes,106000.0,4000.0,0,218000.0,112000.0,116000.0
25,28,Unmarried,Up To Primary,Self-employed – Agriculture,4,,No,Yes,APL,Yes,644000.0,83000.0,6000,964000.0,314000.0,397000.0
19,51,Married,Up To Primary,Regular salaried/wage employee,2,,Yes,No,BPL,Yes,123000.0,3000.0,0,252000.0,129000.0,132000.0
3,22,Unmarried,Matric,Others,2,Smart phone (With data or phone that can do WhatsApp),Yes,No,No card,No,303000.0,33000.0,0,762000.0,459000.0,492000.0
8,51,Widowed,Illiterate,Self-employed – Agriculture,3,,Yes,No,APL,Yes,166000.0,32000.0,1500,402000.0,234500.0,266500.0
6,24,Married,Matric,Self-employed – Non-agriculture,4,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,Yes,453000.0,210000.0,1500,1040000.0,585500.0,795500.0
8,24,Married,Matric,Self-employed – Agriculture,8,Feature phone/Basic phone,Yes,No,APL,Yes,457000.0,178000.0,0,1404000.0,947000.0,1125000.0
23,30,Married,Matric,Others,3,Smart phone (With data or phone that can do WhatsApp),Yes,Yes,APL,No,293000.0,51000.0,0,832000.0,539000.0,590000.0
25,45,Married,Up To Primary,Self-employed – Agriculture,5,Feature phone/Basic phone,No,No,APL,No,217000.0,0.0,7000,602000.0,378000.0,378000.0
21,18,Married,Higher secondary,Non-agriculture labour,4,Smart phone (With data or phone that can do WhatsApp),Yes,,BPL,Yes,165000.0,0.0,1500,288000.0,121500.0,121500.0
19,20,Unmarried,Higher secondary,Agriculture labour,5,,Yes,No,BPL,No,79000.0,13500.0,1500,178000.0,97500.0,111000.0
19,37,Married,Matric,Self-employed – Agriculture,4,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,Yes,112000.0,76000.0,0,292000.0,180000.0,256000.0
27,31,Unmarried,Up To Primary,Others,3,,Yes,No,APL,No,319000.0,8000.0,0,502000.0,183000.0,191000.0
8,29,Married,Graduate,Non-agriculture labour,1,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,Yes,35000.0,16000.0,2500,72000.0,34500.0,50500.0
6,55,Widowed,Illiterate,Self-employed – Agriculture,4,,Yes,No,APL,No,353000.0,255000.0,1500,952000.0,597500.0,852500.0
3,23,Married,Illiterate,Non-agriculture labour,3,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,No,76000.0,0.0,0,144000.0,68000.0,68000.0
19,28,Unmarried,Up To Primary,Self-employed – Agriculture,2,,No,No,BPL,Yes,140000.0,0.0,0,296000.0,156000.0,156000.0
10,20,Married,Up To Primary,Self-employed – Agriculture,3,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,No,157000.0,0.0,4800,282000.0,120200.0,120200.0
22,60,Married,Middle,Self-employed – Agriculture,2,,Yes,Yes,BPL,Yes,135000.0,110000.0,9000,456000.0,312000.0,422000.0
22,23,Unmarried,Graduate,Self-employed – Agriculture,5,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,Yes,220000.0,50000.0,5500,618000.0,392500.0,442500.0
19,43,Married,Matric,Self-employed – Agriculture,3,Feature phone/Basic phone,Yes,No,No card,No,165000.0,46000.0,0,506000.0,341000.0,387000.0
8,58,Married,Up To Primary,Self-employed – Agriculture,8,,Yes,No,APL,No,823000.0,575000.0,7500,2126000.0,1295500.0,1870500.0
24,38,Married,Up To Primary,Others,3,Feature phone/Basic phone,Yes,No,APL,No,271000.0,49000.0,0,642000.0,371000.0,420000.0
23,18,Unmarried,Higher secondary,Self-employed – Agriculture,5,,Yes,No,APL,Yes,326000.0,70000.0,1500,718000.0,390500.0,460500.0
24,26,Unmarried,Up To Primary,Regular salaried/wage employee,3,,Yes,Yes,APL,Yes,265000.0,52000.0,0,642000.0,377000.0,429000.0
19,80,Widowed,Up To Primary,Self-employed – Non-agriculture,4,,No,No,BPL,Yes,181000.0,218000.0,0,356000.0,175000.0,393000.0
2,38,Divorced,Middle,Regular salaried/wage employee,3,Feature phone/Basic phone,Yes,No,BPL,No,411000.0,180000.0,0,1204000.0,793000.0,973000.0
27,36,Married,Up To Primary,Non-agriculture labour,4,,Yes,No,BPL,Yes,218000.0,2000.0,1500,402000.0,182500.0,184500.0
27,35,Married,Middle,Agriculture labour,4,Feature phone/Basic phone,Yes,No,BPL,Yes,92000.0,7000.0,0,200000.0,108000.0,115000.0
27,50,Married,Illiterate,Agriculture labour,4,,No,No,BPL,Yes,158000.0,10000.0,6000,352000.0,188000.0,198000.0
27,34,Unmarried,Middle,Others,4,,Yes,No,APL,No,186000.0,7000.0,0,502000.0,316000.0,323000.0
27,57,Married,Matric,Non-agriculture labour,8,Smart phone (With data or phone that can do WhatsApp),Yes,No,APL,Yes,382000.0,5000.0,0,728000.0,346000.0,351000.0
10,27,Unmarried,Up To Primary,Self-employed – Agriculture,4,,Yes,No,APL,No,217000.0,43000.0,7800,580000.0,355200.0,398200.0
19,26,Unmarried,Up To Primary,Regular salaried/wage employee,5,,Yes,No,No card,No,538000.0,417300.0,0,2082000.0,1544000.0,1961300.0
6,35,Married,Graduate,Regular salaried/wage employee,2,Smart phone (With data or phone that can do WhatsApp),Yes,No,APL,No,361000.0,155000.0,0,742000.0,381000.0,536000.0
27,38,Married,Graduate,Agriculture labour,8,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,Yes,188000.0,0.0,6000,452000.0,258000.0,258000.0
8,42,Married,Up To Primary,Regular salaried/wage employee,5,,Yes,No,APL,Yes,265000.0,57650.0,0,724000.0,459000.0,516650.0
22,25,Married,Higher secondary,Self-employed – Agriculture,10,,No,No,BPL,Yes,238000.0,21000.0,6000,554000.0,310000.0,331000.0
27,24,Married,Up To Primary,Self-employed – Agriculture,3,Feature phone/Basic phone,Yes,No,BPL,No,214000.0,56000.0,6000,676000.0,456000.0,512000.0
23,47,Married,Up To Primary,Self-employed – Agriculture,4,,Yes,No,BPL,No,552000.0,229000.0,6000,982000.0,424000.0,653000.0
21,26,Married,Up To Primary,Self-employed – Agriculture,4,Smart phone (With data or phone that can do WhatsApp),Yes,Yes,BPL,Yes,26000.0,0.0,0,80000.0,54000.0,54000.0
23,70,Married,Illiterate,Self-employed – Non-agriculture,4,,Yes,No,No card,No,241000.0,8000.0,1500,536000.0,293500.0,301500.0
27,30,Married,Middle,Non-agriculture labour,4,,Yes,,BPL,Yes,173000.0,2700.0,0,476000.0,303000.0,305700.0
25,33,Unmarried,Up To Primary,Self-employed – Non-agriculture,5,,Yes,Yes,BPL,Yes,612000.0,579000.0,6000,1286000.0,668000.0,1247000.0
6,36,Married,Higher secondary,Regular salaried/wage employee,2,Smart phone (With data or phone that can do WhatsApp),Yes,No,No card,No,308000.0,80000.0,0,892000.0,584000.0,664000.0
8,38,Married,Higher secondary,Self-employed – Agriculture,9,Smart phone (With data or phone that can do WhatsApp),Yes,No,APL,No,365000.0,108000.0,0,1126000.0,761000.0,869000.0
27,34,Married,Graduate,Others,3,Smart phone (With data or phone that can do WhatsApp),Yes,No,APL,No,194000.0,10000.0,0,502000.0,308000.0,318000.0
23,40,Married,Higher secondary,Self-employed – Non-agriculture,4,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,No,169000.0,110000.0,0,416000.0,247000.0,357000.0
8,45,Unmarried,Matric,Self-employed – Agriculture,5,Feature phone/Basic phone,Yes,No,APL,Yes,432000.0,300000.0,7500,1040000.0,600500.0,900500.0
19,30,Widowed,Post–graduate & Professional,Self-employed – Agriculture,5,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,Yes,125000.0,5000.0,0,388000.0,263000.0,268000.0
21,52,Widowed,Higher secondary,Regular salaried/wage employee,4,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,Yes,126000.0,5000.0,0,242000.0,116000.0,121000.0
27,24,Unmarried,Up To Primary,Regular salaried/wage employee,4,,No,No,APL,No,480000.0,70000.0,0,1204000.0,724000.0,794000.0
24,26,Unmarried,Up To Primary,Regular salaried/wage employee,3,,No,No,APL,Yes,394000.0,83000.0,0,1084000.0,690000.0,773000.0
8,40,Married,Middle,Regular salaried/wage employee,5,Smart phone (With data or phone that can do WhatsApp),Yes,Yes,No card,No,580000.0,750000.0,0,1446000.0,866000.0,1616000.0
6,18,Unmarried,Matric,Self-employed – Agriculture,6,,Yes,No,No card,No,527000.0,470000.0,6000,1634000.0,1101000.0,1571000.0
20,35,Divorced,Up To Primary,Self-employed – Non-agriculture,2,Feature phone/Basic phone,Yes,No,BPL,Yes,135000.0,37000.0,6000,250000.0,109000.0,146000.0
27,18,Unmarried,Higher secondary,Self-employed – Agriculture,4,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,No,72000.0,0.0,6000,176000.0,98000.0,98000.0
24,42,Married,Illiterate,Self-employed – Agriculture,3,,Yes,No,APL,Yes,365000.0,140000.0,2000,1204000.0,837000.0,977000.0
19,45,Married,Illiterate,Regular salaried/wage employee,2,Smart phone (With data or phone that can do WhatsApp),Yes,No,APL,Yes,317000.0,77000.0,0,892000.0,575000.0,652000.0
